Trajectories
100
,,Patient T:T10,,,Patient T:SACR,,,Patient T:NAVE,,,Patient T:XYPH,,,Patient T:STRN,,,Patient T:LASIS,,,Patient T:RASIS,,,Patient T:LPSIS,,,Patient T:RPSIS,,,Patient T:LGTRO,,,Patient T:FLTHI,,,Patient T:LLEK,,,Patient T:LATI,,,Patient T:LLM,,,Patient T:LHEE,,,Patient T:LTOE,,,Patient T:LMT5,,,Patient T:RGTRO,,,Patient T:FRTHI,,,Patient T:RLEK,,,Patient T:RATI,,,Patient T:RLM,,,Patient T:RHEE,,,Patient T:RTOE,,,Patient T:RMT5,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
122,0,74.4549,171.459,1229.97,40.4975,166.718,1168.46,56.0959,-162.781,1110.25,51.6933,-148.419,1303.76,63.4409,-142.968,1408.32,232.14,-52.6157,1095.74,-113.004,-31.6208,1104.48,140.506,157.403,1140.2,-39.1494,162.887,1125.26,226.831,-34.4044,1047.12,265.455,2.22468,777.131,238.531,75.2828,531.581,244.078,169.221,376.181,188.473,299.388,92.2762,135.175,381.634,36.2571,148.763,86.0466,32.4039,223.906,121.583,38.398,-103.067,-31.3351,1037.41,-154.424,-158.151,417.786,-191.257,-131.908,294.488,-162.583,-122.519,189.123,-208.921,-130.511,51.2807,-136.101,-65.4437,36.2313,-115.277,-316.502,72.8889,-202.344,-279.842,85.7459
123,0,71.9641,171.023,1229.07,38.5821,166.083,1167.4,54.9674,-163.329,1108.71,50.1934,-149.245,1302.57,61.3616,-143.843,1407.04,230.583,-52.5729,1094.54,-114.7,-32.6254,1103.12,138.582,157.19,1139.45,-40.9911,161.969,1124.07,225.691,-34.333,1045.79,263.713,3.75608,775.69,236.399,78.5088,530.832,243.198,173.456,376.206,188.371,305.248,92.4953,135.097,387.467,36.7708,148.795,91.9849,32.3477,223.85,127.408,38.4921,-104.626,-32.311,1036.17,-155.478,-160.032,416.799,-192.411,-132.68,293.909,-163.591,-121.16,188.257,-209.206,-125.741,50.3405,-136.53,-60.5932,37.0848,-115.743,-312.511,68.4454,-202.708,-276.058,81.4224
124,0,69.7248,170.944,1228.23,35.1578,165.868,1167.67,54.259,-164.24,1107.26,48.8006,-150.3,1301.32,59.1114,-144.895,1405.82,229.391,-52.8231,1093.49,-116.149,-34.3242,1101.42,136.407,156.587,1138.63,-42.8599,160.771,1122.76,224.102,-33.6172,1044.49,262.433,5.23895,774.758,233.851,81.7813,530.226,242.37,177.814,376.433,188.149,310.95,93.1483,135.146,393.24,36.989,148.756,97.8543,32.5588,224.053,133.396,38.45,-105.821,-33.6832,1034.84,-156.746,-162.479,415.656,-193.485,-134.233,293.093,-164.203,-120.255,187.651,-209.578,-121.389,49.537,-136.878,-55.8484,38.185,-115.518,-308.819,63.2431,-201.309,-274.499,75.9184
125,0,67.3035,170.44,1227.02,32.8495,165.047,1166.5,53.3723,-165.087,1105.68,47.0029,-151.46,1299.81,56.7765,-145.947,1404.44,227.705,-52.7353,1092.67,-117.644,-36.0156,1099.57,133.994,156.044,1137.72,-47.185,159.743,1121.86,222.249,-33.2035,1042.94,260.61,6.6213,773.593,231.629,85.0697,530.016,241.544,182.252,376.932,187.894,316.551,93.7353,134.855,399.123,37.0124,148.571,104.032,32.7617,223.894,139.162,38.4341,-106.992,-35.6043,1033.36,-157.865,-164.347,414.792,-194.882,-135.818,291.906,-165.228,-119.801,186.811,-209.627,-117.577,48.2479,-137.033,-51.3867,39.0855,-115.678,-304.868,57.8252,-201.575,-270.861,71.0336
126,0,64.2379,169.955,1225.85,30.3619,163.893,1165.26,52.351,-166.281,1104.02,45.2896,-152.823,1298.27,54.3642,-147.058,1403.19,226.483,-53.1826,1091.75,-119.427,-37.6798,1098.18,131.364,155.313,1136.87,-51.1985,158.249,1121.85,220.899,-33.0372,1041.71,259.582,10.3974,773.09,229.059,88.1249,529.53,240.723,186.357,377.545,187.978,322.098,94.212,135.648,405.298,37.6369,149.153,109.447,32.5692,224.175,144.997,38.4541,-108.382,-37.1572,1032.08,-159.219,-166.3,413.613,-196.231,-137.018,290.904,-166.266,-118.752,185.703,-209.948,-113.274,47.1205,-137.166,-46.9711,39.7639,-115.775,-300.687,52.6412,-202.669,-266.454,66.7593
127,0,60.921,168.835,1224.73,27.7102,162.817,1164.29,51.6127,-167.652,1102.59,43.3014,-154.033,1296.95,51.8916,-148.424,1401.92,225.027,-53.1066,1090.63,-120.844,-39.9847,1096.6,128.557,154.387,1136.1,-53.9758,156.365,1120.83,219.695,-33.0541,1040.64,259.009,12.1465,771.992,227.614,91.1214,529.1,239.964,190.396,378.243,187.828,327.683,94.9619,135.476,410.754,38.2059,149.066,115.247,32.6646,224.324,150.722,38.4251,-109.845,-39.0844,1030.37,-160.533,-168.359,412.172,-197.594,-137.896,289.812,-167.388,-117.687,184.983,-210.331,-108.524,46.3367,-137.297,-42.4944,40.5763,-115.99,-296.476,48.065,-203.184,-262.469,62.3282
128,0,57.9732,168.216,1223.83,24.8983,161.644,1163.26,50.6946,-168.81,1101.2,41.495,-155.465,1295.61,49.2705,-149.896,1400.64,223.359,-53.2858,1089.6,-122.297,-42.5829,1094.83,125.616,153.28,1135.02,-57.0502,154.007,1119.65,218.103,-33.1961,1039.27,257.829,13.297,771.138,225.75,94.6062,529.405,239.215,194.163,378.839,187.796,333.047,95.8134,135.489,416.517,38.8723,149.301,121.06,32.61,224.352,156.562,38.5013,-111.171,-41.3323,1028.56,-161.579,-169.728,410.858,-199.007,-138.169,288.435,-168.267,-116.062,183.615,-210.61,-104.058,45.3684,-137.75,-37.6694,41.559,-116.29,-291.81,43.6041,-203.514,-258.262,58.054
129,0,54.7263,167.168,1222.07,21.8953,159.947,1161.67,49.9003,-170.285,1099.79,39.67,-157.147,1294.46,46.5259,-151.395,1399.51,221.875,-53.6683,1088.85,-124.051,-45.3681,1092.88,122.511,152.215,1133.92,-59.8852,151.601,1118.42,216.884,-33.2439,1037.98,256.298,14.5817,769.856,223.593,96.9314,528.927,238.409,197.436,379.294,187.694,338.615,96.5428,135.742,422.495,39.3393,149.247,127.038,32.7633,224.442,162.394,38.3783,-112.262,-44.0481,1026.77,-162.9,-171.088,409.299,-200.739,-138.307,287.577,-169.521,-114.418,182.656,-210.611,-98.4346,44.4584,-138.208,-32.7815,42.4504,-116.794,-287.247,39.3451,-203.835,-254.019,53.9657
130,0,50.9256,166.289,1220.59,18.6648,158.327,1160.5,49.0926,-172.018,1098.42,37.7792,-158.797,1293.38,43.7588,-152.789,1398.43,219.971,-53.9877,1088.19,-125.635,-47.9341,1091.01,119.597,151.128,1133.17,-62.986,149.023,1117.14,215.197,-33.8762,1036.6,255.454,15.2208,768.891,221.686,98.7862,528.231,237.902,200.393,379.731,187.983,344.113,97.5774,135.905,427.879,40.6337,149.498,132.534,32.5978,224.306,168.01,38.4478,-113.508,-47.7517,1024.68,-164.118,-171.941,407.98,-201.939,-138.351,286.13,-170.622,-112.196,181.994,-211.161,-94.2623,43.676,-136.933,-29.2236,41.2914,-117.01,-282.373,35.6468,-204.051,-249.5,50.1994
131,0,47.4656,165.155,1219.3,16.506,155.988,1157.93,48.1572,-173.647,1097.25,35.8859,-160.604,1292.38,40.9585,-154.51,1397.54,218.425,-54.7564,1087.35,-127.057,-51.299,1088.96,116.118,149.634,1131.96,-66.1586,146.017,1115.86,213.826,-34.0358,1035.21,254.637,16.0467,767.67,219.526,99.6213,527.137,237.301,203.268,380.101,187.816,349.069,98.7407,135.919,433.453,42.2082,149.445,138.177,32.8932,224.906,173.534,38.3862,-114.837,-51.1684,1022.5,-165.414,-172.617,406.767,-203.93,-138.09,285.302,-171.769,-110.476,180.873,-211.577,-89.7731,42.8921,-136.597,-25.463,42.3367,-117.28,-277.556,32.4526,-204.196,-245.146,46.6702
132,0,43.6705,164.113,1217.25,13.0787,153.663,1156.54,47.4695,-175.451,1096.04,33.8752,-162.4,1291.41,37.9779,-156.45,1396.78,216.417,-55.2505,1086.67,-128.384,-54.5084,1086.72,112.11,148.768,1132.25,-69.037,143.256,1114.38,212.38,-34.9411,1033.69,253.671,16.4402,766.485,218.493,100.955,526.06,236.915,205.827,380.508,187.786,354.045,100.162,135.967,438.817,43.7834,149.711,143.858,32.6274,224.647,179.158,38.369,-116.266,-53.615,1020.3,-167.048,-173.027,405.947,-205.654,-137.35,283.755,-173.2,-108.095,180.415,-211.975,-84.5699,42.3056,-139.335,-19.6129,44.3054,-117.514,-272.732,29.9218,-203.568,-241.274,43.114
133,0,39.5048,162.636,1215.62,8.92824,151.385,1155.99,46.5005,-177.51,1094.79,31.7264,-164.144,1290.47,35.0377,-158.065,1396.04,214.998,-56.2885,1085.85,-129.892,-57.9992,1084.47,108.986,147.217,1131.05,-72.1605,140.235,1112.67,211.102,-35.7098,1032.66,251.707,17.7366,765.727,218.483,102.536,525.616,236.517,208.207,381.117,188.232,359.236,101.532,136.345,444.134,45.8569,149.914,149.262,32.8823,224.971,184.91,38.3257,-117.468,-56.4965,1018.28,-168.468,-173.63,405.067,-207.307,-137.339,282.767,-174.909,-106.179,180.15,-212.739,-79.8335,41.7851,-140.734,-14.4871,46.5238,-119.03,-266.587,27.8688,-204.265,-236.404,39.9934
134,0,35.9172,161.661,1214.17,6.79008,149.109,1153.44,45.7096,-179.553,1093.38,29.7059,-166.181,1289.59,32.0305,-160.164,1395.29,213.426,-57.3866,1085.22,-131.379,-61.1419,1082.36,105.762,145.487,1129.73,-75.2521,137.171,1111.2,209.575,-36.4959,1031.66,250.96,17.6076,764.632,218.027,103.381,525.08,236.498,209.992,381.678,188.314,363.764,103.428,136.534,449.469,48.3908,150.215,154.841,32.8286,225.116,190.418,38.3125,-118.688,-59.6212,1016.24,-169.645,-174.146,403.993,-208.517,-136.604,282.039,-176.348,-103.949,179.766,-213.516,-74.7513,41.4346,-141.427,-9.41263,47.4541,-119.947,-260.82,26.7577,-206.16,-230.521,38.734
135,0,31.7279,159.939,1212.28,2.70169,147.4,1153.29,44.5855,-181.687,1091.79,27.553,-168.394,1288.87,28.9607,-162.107,1394.85,211.485,-58.2691,1084.72,-133.057,-64.2518,1080.37,102.929,143.68,1128.76,-78.0193,134.279,1109.9,208.349,-37.8057,1030.59,250.402,16.6892,764.161,217.545,103.579,524.533,236.591,211.517,382.419,188.745,368.255,105.49,136.567,454.474,51.7882,149.959,160.548,33.096,225.241,196.177,38.3664,-119.818,-62.1716,1014.6,-170.502,-174.228,402.747,-209.633,-135.121,280.93,-177.098,-100.279,179.604,-213.881,-69.8239,41.2844,-141.813,-4.36901,47.7408,-120.028,-255.45,25.771,-206.278,-225.234,37.4968
136,0,28.3552,159.459,1211.43,0.278037,145.215,1151.93,43.6159,-183.835,1090.32,25.5533,-170.668,1288.31,25.7529,-164.216,1394.25,210.238,-59.6131,1084.16,-134.767,-67.194,1078,100.382,141.669,1127.89,-80.2132,131.432,1108.66,207.132,-39.0239,1029.88,249.254,16.3154,763.457,216.964,103.264,524.126,236.769,212.535,383.142,189.181,372.837,107.755,137.039,459.337,55.1391,150.326,165.707,33.0191,225.541,201.805,38.3429,-121.075,-64.8132,1013.01,-171.573,-173.428,401.653,-210.338,-133.451,280.2,-177.823,-97.0757,179.089,-214.361,-64.7097,41.0768,-142.321,0.630014,48.5436,-119.932,-250.397,24.9952,-206.746,-220.1,36.451
137,0,24.984,158.218,1210.65,-2.32831,143.235,1151.29,42.3083,-186.014,1088.9,23.5474,-173.247,1287.74,22.6022,-166.333,1394.11,208.469,-61.1208,1084.12,-136.213,-70.3316,1075.75,98.2538,139.685,1127.42,-82.5631,128.921,1107.51,205.378,-41.1122,1030.04,248.446,15.2243,763.156,216.507,102.551,523.901,237.041,212.979,384.241,189.8,376.671,110.786,137.309,464.088,59.3769,150.364,171.004,33.1232,225.525,207.098,38.3674,-122.275,-67.1215,1011.4,-172.387,-172.704,400.648,-211.507,-131.223,279.763,-178.706,-93.7348,178.99,-214.65,-59.5769,41.1144,-142.849,5.83788,49.7286,-119.969,-245.186,24.3598,-206.896,-215.163,35.0078
138,0,21.5442,157.266,1209.97,-4.73386,141.32,1150.86,40.9539,-188.047,1087.74,21.3067,-175.974,1287.41,19.3571,-168.82,1393.68,206.731,-62.709,1084.29,-137.871,-73.2496,1073.83,96.1295,137.643,1126.98,-84.4718,126.505,1106.91,203.469,-43.2129,1029.8,248.082,13.5167,762.752,215.641,100.636,523.77,237.515,212.755,385.291,190.369,380.396,114.026,137.53,468.496,64.3966,150.49,176.505,33.1325,225.732,212.445,38.3859,-123.454,-69.3956,1010.19,-173.885,-171.162,399.785,-212.975,-128.487,278.97,-179.881,-89.9723,178.988,-215.116,-54.374,41.1576,-143.275,10.8609,50.2966,-120.093,-239.853,23.6968,-206.924,-209.786,34.0272
139,0,18.6798,155.942,1209.75,-6.57917,139.099,1150.58,39.4558,-190.174,1086.73,19.1486,-178.319,1287.22,15.9849,-170.814,1393.83,205.754,-65.3554,1084.68,-140.166,-76.4872,1071.78,94.5771,135.623,1127.39,-86.1467,124.643,1106.78,202.082,-45.061,1029.79,247.964,10.6055,762.65,216.406,99.1267,524.24,238.131,211.844,386.491,191.175,383.477,117.928,137.96,472.416,70.7174,150.425,181.339,33.2451,225.666,217.757,38.4365,-124.547,-71.8369,1008.97,-175.658,-169.157,398.974,-214.188,-124.765,278.39,-180.743,-85.4475,178.961,-215.473,-49.0503,41.1763,-143.609,16.0704,50.9943,-120.277,-234.18,23.238,-205.956,-205.528,32.5495
140,0,16.1108,154.394,1209.7,-8.41598,137.539,1151.04,37.5016,-192.007,1086.04,16.8125,-180.989,1287.17,12.49,-173.201,1393.91,203.933,-67.4861,1085.62,-142.109,-78.5771,1069.8,93.532,134.14,1128.17,-87.4212,122.891,1106.67,201.553,-46.328,1030.26,247.71,7.56309,763.233,216.916,95.9657,524.442,239.16,209.9,388.354,192.309,385.891,122.481,138.259,475.647,77.7201,150.528,186.778,33.0789,225.505,222.633,38.3302,-125.704,-73.227,1008.52,-177.286,-166.701,398.103,-215.254,-120.712,278.172,-181.396,-80.5735,178.933,-215.319,-43.5774,41.2153,-143.953,21.5379,51.6259,-120.363,-228.57,22.9209,-206.095,-200.126,32.0058
141,0,14.684,152.696,1210.62,-9.31537,135.379,1151.14,35.5744,-193.941,1085.56,14.5273,-183.181,1287.31,9.07073,-175.483,1394.03,201.96,-69.476,1086.86,-144.362,-79.5706,1068.92,92.4804,131.96,1128.85,-88.6931,121.371,1106.73,200.75,-48.6023,1031.07,247.768,4.28141,764.057,219.685,92.1956,525.374,241.071,206.939,390.316,193.823,387.598,127.514,138.655,478.373,86.0689,150.641,191.446,33.2591,225.172,227.722,38.2427,-127.303,-74.223,1008.34,-178.751,-163.803,397.332,-216.368,-116.431,277.815,-181.889,-75.6061,178.877,-215.798,-38.3822,41.2899,-144.116,26.9221,52.0934,-120.383,-223.14,22.6088,-206.252,-194.347,31.5646
142,0,13.2684,151.069,1211.9,-9.6023,133.367,1150.88,33.5443,-195.71,1085.65,12.0213,-185.24,1287.63,5.78979,-177.608,1394.33,200.091,-71.4482,1088.67,-146.04,-81.4846,1068.02,91.7347,130.386,1129.94,-89.5574,120.467,1107.31,199.47,-50.6651,1032.63,247.87,0.143736,765.429,222.712,86.959,526.263,243.435,202.852,392.446,195.868,388.26,133.528,139.699,479.672,95.7264,150.741,196.981,33.115,225.193,232.674,38.2404,-128.442,-75.4374,1008.14,-180.469,-160.362,396.67,-217.475,-112.013,277.236,-182.247,-70.4056,179.043,-215.84,-32.3694,41.5302,-144.311,32.5504,52.9431,-120.344,-217.445,22.3346,-207.457,-187.707,31.7817
143,0,11.7127,149.07,1213.28,-11.5765,131.498,1152.57,31.3502,-197.497,1086.08,9.26534,-187.229,1288.21,2.29486,-180.031,1394.72,197.413,-73.2315,1091.14,-148.276,-82.0838,1067.62,90.963,128.809,1131.13,-90.3146,119.447,1107.5,198.245,-52.6095,1034.83,247.889,-4.49851,767.408,226.415,80.7077,527.58,246.314,197.486,394.592,198.637,387.935,140.252,141.279,480.083,107.259,150.794,201.633,33.5322,225.435,237.832,38.096,-129.673,-76.8032,1008.06,-181.856,-156.563,396.135,-218.35,-106.977,276.928,-183.027,-65.227,178.953,-215.959,-26.928,41.6707,-144.48,38.3192,53.545,-120.255,-211.665,22.3225,-207.822,-181.655,31.588
144,0,9.88718,146.888,1214.84,-12.9743,130.131,1154.08,29.3201,-199.199,1087.02,6.65087,-188.965,1288.78,-1.02308,-182.193,1395.05,194.71,-74.7673,1094.18,-149.886,-82.7524,1067.5,89.8934,127.746,1132.91,-91.2792,118.76,1107.95,196.748,-54.511,1037.51,248.223,-9.33533,769.965,229.605,72.3341,529.159,249.484,190.683,396.797,202.121,386.17,147.951,143.114,479.091,120.06,150.848,207.2,33.6523,225.264,243.008,37.9902,-131.189,-77.4499,1008.35,-183.625,-152.313,395.556,-219.398,-101.68,276.827,-183.661,-59.6099,179.111,-216.159,-20.7471,41.8454,-144.57,44.0837,53.7696,-120.273,-205.799,22.2064,-208.153,-175.386,31.4818
145,0,7.52965,144.861,1216.91,-13.4206,128.185,1153.69,27.1516,-200.561,1088.29,4.13932,-190.586,1289.31,-4.25418,-184.256,1395.36,192.204,-76.1788,1097.73,-151.873,-83.7277,1067.47,88.5561,126.896,1134.47,-92.0356,117.924,1107.99,195.342,-55.9929,1040.6,248.676,-15.3835,772.858,234.159,64.1891,532.007,252.908,182.545,398.62,205.96,382.013,156.218,145.997,475.73,135.084,151.581,211.869,33.798,225.58,247.862,37.8553,-132.575,-78.4716,1008.34,-185.299,-148.013,395.034,-220.266,-96.4528,276.674,-184.152,-53.7401,179.099,-216.283,-15.1454,41.8093,-144.54,50.1021,54.2609,-120.445,-199.766,22.1818,-208.355,-169.363,31.4088
146,0,4.4643,142.79,1219.07,-15.6402,126.804,1155.03,25.2621,-201.771,1090.05,1.64396,-192.084,1290.15,-7.20607,-186.548,1395.58,189.181,-76.5216,1101.52,-153.556,-85.902,1067.22,87.6942,125.634,1134.92,-93.2013,117.176,1108.14,193.839,-56.7135,1044.18,248.828,-21.9345,775.911,239.757,55.2418,535.202,257.035,173.98,400.367,209.921,376.017,164.831,149.271,470.619,151.067,151.981,216.361,33.7313,225.667,252.144,37.6958,-133.869,-79.3384,1008.31,-186.565,-143.332,394.571,-220.824,-91.008,275.993,-184.725,-48.5575,179.132,-216.062,-9.25287,41.7878,-144.631,55.567,54.0947,-120.56,-194.001,22.0009,-208.343,-163.612,31.3277
147,0,0.608476,141.095,1221.63,-18.2552,125.802,1156.07,23.4985,-202.55,1091.72,-0.652548,-193.629,1290.57,-10.1213,-188.534,1395.66,186.187,-76.1883,1105.39,-155.159,-86.0787,1066.99,85.2692,125.551,1136.43,-94.8744,116.144,1108.08,192.003,-57.5224,1047.84,250.038,-28.9188,779.997,249.317,47.246,539.269,261.829,164.24,402.657,214.218,368.43,173.731,153.235,463.662,167.078,152.707,219.913,33.1552,226.144,255.248,37.4168,-135.245,-79.9733,1008.05,-187.662,-138.723,393.991,-221.368,-85.6257,275.653,-185.048,-42.9494,179.101,-216.509,-3.5215,41.8214,-144.599,61.4872,54.5915,-121.048,-186.134,22.1625,-208.611,-157.56,31.3109
148,0,-4.40567,139.415,1224.03,-21.1963,124.657,1156.97,21.9907,-203.005,1093.82,-2.78074,-194.868,1291.17,-12.6833,-190.427,1395.65,183.417,-75.6485,1109.31,-156.378,-87.3839,1066.66,82.2731,125.632,1138.05,-96.8792,114.969,1107.78,190.617,-57.6484,1051.69,251.43,-36.6757,784.547,257.06,37.9608,543.452,266.768,153.25,405.835,218.466,359.358,183.268,157.613,455.482,184.241,153.678,222.546,32.562,227.298,257.541,37.4782,-136.123,-80.9493,1007.8,-188.788,-134.194,393.513,-222.247,-80.262,275.669,-185.302,-37.5626,179.077,-216.229,2.48264,41.7458,-144.736,67.2761,54.5415,-121.127,-180.376,22.0922,-208.666,-151.655,31.2645
149,0,-10.2296,137.839,1226.31,-24.2323,123.14,1157.33,20.693,-203.306,1095.73,-4.55433,-196.202,1291.53,-14.9193,-192.577,1395.38,180.867,-74.479,1112.8,-157.834,-88.2287,1066.09,78.8849,126.245,1139.11,-99.395,113.668,1107.51,189.096,-57.2683,1055.14,253.326,-44.622,789.236,262.601,24.4545,547.346,271.092,140.803,410.061,222.611,349.831,193.168,162.099,445.705,201.334,154.464,225.042,32.3097,228.712,258.69,37.9096,-136.757,-82.0948,1007.15,-189.993,-129.683,393.071,-222.921,-75.2766,275.396,-185.809,-31.842,178.994,-216.286,8.0214,41.6955,-145.094,73.2941,55.2911,-120.939,-175.03,21.951,-208.357,-146.315,31.0247
150,0,-15.8851,135.891,1228.49,-27.5816,121.954,1157.73,19.6427,-203.155,1097.55,-6.06996,-197.564,1291.66,-16.6703,-194.92,1395.04,179.334,-73.7616,1115.77,-159.163,-89.5145,1065.25,75.6202,126.844,1139.69,-102.145,112.408,1107.25,188.258,-57.0952,1058.64,255.965,-51.903,793.79,269.372,9.51726,552.094,274.906,126.918,414.691,226.228,338.863,203.343,167.04,434.849,218.404,155.628,227.023,31.8375,230.321,258.998,39.4194,-137.207,-83.144,1006.34,-190.39,-125.342,392.516,-223.839,-70.4936,274.83,-186.295,-26.3016,179.124,-216.488,13.9229,41.9107,-145.052,78.6215,55.0425,-120.962,-169.365,21.8393,-208.253,-140.511,30.8137
151,0,-21.5843,134.205,1230.56,-32.2478,121.512,1158.88,18.9487,-202.927,1098.71,-7.01211,-198.59,1291.48,-18.2268,-197.011,1394.41,177.475,-72.2752,1118.64,-159.969,-91.1413,1063.87,72.4333,127.426,1139.97,-105.068,111.29,1106.87,187.042,-56.2033,1061.91,258.236,-58.0973,797.963,270.986,-6.05485,555.089,278.379,111.331,419.66,229.537,326.696,213.369,172.291,422.653,235.701,155.791,228.807,31.3493,232.009,256.979,41.3086,-137.382,-83.986,1005.4,-191.716,-121.209,392.027,-224.596,-65.8316,274.351,-186.768,-21.5243,178.974,-216.448,19.2412,42.0288,-145.057,84.0972,55.4485,-121.039,-163.682,21.6954,-208.589,-134.457,30.5665
152,0,-26.4147,132.283,1232.57,-35.4444,120.9,1158.89,18.4633,-202.674,1099.51,-7.64305,-199.588,1291.06,-19.6041,-199.116,1393.76,175.836,-70.6564,1120.77,-160.663,-92.9102,1062.28,69.2738,128.129,1139.89,-107.787,110.212,1106.58,185.925,-55.173,1064.86,260.08,-62.8236,802.419,273.869,-22.0506,556.253,282.219,95.504,424.306,232.605,313.717,223.428,178.041,409.154,253.081,156.542,229.221,30.1118,234.136,252.543,43.5794,-137.495,-84.7015,1004.11,-192.423,-117.233,391.587,-225.319,-60.9307,274.309,-187.038,-16.4447,178.999,-216.609,24.9634,42.2045,-144.855,88.0766,55.8087,-121.26,-157.904,21.5706,-208.555,-129.022,30.3943
153,0,-30.5291,130.822,1234.32,-37.4694,119.993,1157.76,18.2743,-202.45,1099.56,-8.07683,-200.51,1290.3,-20.6949,-201.292,1393.17,174.612,-69.1652,1122.84,-161.305,-94.572,1060.06,66.4723,128.773,1140.29,-110.399,109.202,1106.42,185.204,-54.2485,1067.63,261.164,-67.486,806.281,277.496,-38.3542,558.105,285.831,78.7193,428.788,235.267,300.82,233.169,184.051,393.202,269.888,156.187,230.713,29.4206,235.72,246.977,45.5629,-137.541,-85.1652,1002.76,-193.557,-113.043,391.269,-226.323,-56.5623,274.211,-187.659,-11.8767,178.757,-216.966,30.4226,42.3985,-144.891,93.3955,56.2313,-121.488,-151.898,21.4732,-208.56,-123.747,30.0998
154,0,-34.0076,129.319,1236.07,-40.0723,119.425,1158.29,18.2093,-202.213,1098.95,-8.4692,-201.448,1289.27,-21.6347,-203.415,1392.47,173.905,-67.9592,1124.47,-161.849,-94.8768,1058.79,63.9644,129.108,1140.92,-112.648,108.312,1106.69,184.213,-52.9994,1070.11,261.509,-72.5546,810.492,278.594,-55.0252,559.089,289.08,61.5539,432.907,237.709,288.655,242.03,189.702,373.619,284.787,157.57,229.813,31.46,238.094,240.681,48.7193,-137.523,-85.7684,1001.72,-194.743,-108.976,391.062,-227.436,-52.5275,273.773,-188.534,-7.26726,178.799,-216.917,35.9544,42.5703,-145.089,98.7373,57.0358,-121.398,-146.564,21.3359,-208.854,-117.931,29.7629
155,0,-37.0858,127.84,1236.97,-43.5821,119.659,1160.27,18.2703,-202.11,1097.73,-8.79189,-202.168,1288.32,-22.3079,-205.61,1391.49,172.266,-66.2805,1125.68,-162.658,-96.3184,1057.02,61.9561,129.657,1141.95,-114.613,107.881,1107.27,183.509,-51.8297,1072.28,261.41,-77.5444,814.912,282.412,-71.5567,563.484,291.871,44.642,436.825,240.368,275.428,249.939,192.316,358.858,292.274,160.018,217.106,39.0318,240.646,227.51,56.3813,-137.628,-85.6587,1000.77,-196.134,-105.009,390.722,-228.753,-48.3227,273.287,-189.466,-2.29332,178.739,-217.614,41.2836,42.5179,-145.577,104.249,57.615,-121.409,-141.611,21.166,-208.999,-112.495,29.5852
156,0,-39.8822,126.409,1237.83,-45.8264,119.013,1161.54,18.382,-202.003,1096.05,-9.16145,-203.421,1287.16,-23.0375,-207.735,1390.54,171.446,-65.305,1126.68,-163.416,-97.231,1055.14,59.9361,130.198,1143.36,-116.43,107.591,1108.03,182.44,-50.6925,1074.02,262.079,-82.8206,819.125,286.972,-86.7772,568.934,293.584,27.5116,440.872,242.234,262.465,256.202,193.87,350.151,294.824,164.118,197.19,46.7636,244.387,209.654,64.2301,-137.73,-85.5044,999.745,-197.553,-101.053,390.448,-230.008,-43.8863,273.105,-190.31,2.58174,178.878,-217.615,46.7486,42.6453,-145.886,109.61,58.0587,-121.647,-135.748,21.0091,-209.102,-107.208,29.4074
157,0,-41.8956,124.784,1238,-47.8601,118.559,1162.88,18.4785,-201.866,1094.25,-9.39217,-204.891,1286.23,-23.5052,-210.002,1389.43,170.892,-64.9904,1127.32,-164.061,-97.4885,1053.8,57.8913,130.323,1145.3,-118.34,107.635,1109.25,181.298,-50.0793,1075.83,264.644,-87.6207,825.147,291.191,-101.877,574.257,294.28,11.2822,445.215,246.243,249.895,261.736,194.622,339.419,294.382,168.595,173.921,54.1832,248.737,189.217,71.064,-137.696,-84.2033,999.826,-199.13,-96.902,390.292,-231.308,-39.1807,273.059,-191.042,7.53338,178.884,-217.795,52.2542,42.7234,-146.11,115.183,58.7985,-121.884,-129.909,20.8671,-209.248,-102.03,29.2168
